account_id,customer_id,account_type,currency,current_balance,status,opened_at
ACC-1421,CUST-0426,CREDIT_CARD,INR,309294.77,ACTIVE,2024-08-18 00:00:00
ACC-1422,CUST-0082,CREDIT_CARD,INR,439816.4,ACTIVE,2026-04-14 00:00:00
ACC-1423,CUST-0979,CREDIT_CARD,INR,358574.04,ACTIVE,2024-06-29 00:00:00
ACC-1424,CUST-0722,LOAN,INR,284297.3,ACTIVE,2025-03-18 00:00:00
ACC-1425,CUST-0731,LOAN,INR,115389.35,ACTIVE,2024-04-21 00:00:00
ACC-1426,CUST-0157,CURRENT,INR,403143.55,ACTIVE,2024-12-09 00:00:00
ACC-1427,CUST-0519,CURRENT,INR,167809.22,ACTIVE,2024-05-15 00:00:00
ACC-1428,CUST-0493,SAVINGS,INR,75826.5,ACTIVE,2025-08-21 00:00:00
ACC-1429,CUST-0063,SAVINGS,INR,201852.53,ACTIVE,2024-08-30 00:00:00
ACC-1430,CUST-0894,CURRENT,INR,433630.26,ACTIVE,2024-06-09 00:00:00
ACC-1431,CUST-0516,SAVINGS,INR,27823.55,ACTIVE,2024-06-19 00:00:00
ACC-1432,CUST-0267,CREDIT_CARD,INR,496654.45,ACTIVE,2024-10-17 00:00:00
ACC-1433,CUST-0528,SAVINGS,INR,454861.77,ACTIVE,2024-10-18 00:00:00
ACC-1434,CUST-0090,CURRENT,INR,191978.94,ACTIVE,2026-03-21 00:00:00
ACC-1435,CUST-0491,CREDIT_CARD,INR,480368.7,ACTIVE,2026-03-24 00:00:00
ACC-1436,CUST-0345,LOAN,INR,75021.89,ACTIVE,2025-12-20 00:00:00
ACC-1437,CUST-0060,LOAN,INR,155155.21,ACTIVE,2024-03-28 00:00:00
ACC-1438,CUST-0282,CURRENT,INR,80031.32,ACTIVE,2025-12-13 00:00:00
ACC-1439,CUST-0944,CREDIT_CARD,INR,306376.34,ACTIVE,2025-11-07 00:00:00
ACC-1440,CUST-0068,CURRENT,INR,479830.93,ACTIVE,2024-11-15 00:00:00
ACC-1441,CUST-0302,LOAN,INR,56582.85,ACTIVE,2025-01-09 00:00:00
ACC-1442,CUST-0603,CREDIT_CARD,INR,181123.62,ACTIVE,2025-03-13 00:00:00
ACC-1443,CUST-0617,LOAN,INR,167689.33,ACTIVE,2024-11-06 00:00:00
ACC-1444,CUST-0791,CURRENT,INR,439858.14,ACTIVE,2024-12-15 00:00:00
ACC-1445,CUST-0664,SAVINGS,INR,109225.57,ACTIVE,2026-02-20 00:00:00
ACC-1446,CUST-0565,CREDIT_CARD,INR,71597.15,ACTIVE,2025-08-30 00:00:00
ACC-1447,CUST-0814,CURRENT,INR,107915.85,ACTIVE,2024-08-28 00:00:00
ACC-1448,CUST-0951,CREDIT_CARD,INR,161350.09,ACTIVE,2026-02-17 00:00:00
ACC-1449,CUST-0414,CURRENT,INR,257821.85,ACTIVE,2025-10-12 00:00:00
ACC-1450,CUST-0464,CURRENT,INR,323606.13,ACTIVE,2026-02-06 00:00:00
ACC-1451,CUST-0421,CURRENT,INR,68155.25,ACTIVE,2024-05-17 00:00:00
ACC-1452,CUST-0732,SAVINGS,INR,357285.38,ACTIVE,2025-12-27 00:00:00
ACC-1453,CUST-0499,CURRENT,INR,104513.19,ACTIVE,2025-06-06 00:00:00
ACC-1454,CUST-0357,SAVINGS,INR,133506.04,ACTIVE,2024-12-05 00:00:00
ACC-1455,CUST-0407,LOAN,INR,259895.64,ACTIVE,2024-04-20 00:00:00
ACC-1456,CUST-0180,LOAN,INR,124696.32,ACTIVE,2024-06-08 00:00:00
ACC-1457,CUST-0461,CREDIT_CARD,INR,232454.12,ACTIVE,2026-01-17 00:00:00
ACC-1458,CUST-0563,CURRENT,INR,498450.61,ACTIVE,2025-05-01 00:00:00
ACC-1459,CUST-0161,SAVINGS,INR,448298.21,ACTIVE,2024-12-07 00:00:00
ACC-1460,CUST-0817,LOAN,INR,224839.08,ACTIVE,2025-03-18 00:00:00
ACC-1461,CUST-0199,CURRENT,INR,198905.85,ACTIVE,2025-05-06 00:00:00
ACC-1462,CUST-0473,SAVINGS,INR,329461.37,ACTIVE,2024-08-17 00:00:00
ACC-1463,CUST-0833,LOAN,INR,101298.92,ACTIVE,2025-08-01 00:00:00
ACC-1464,CUST-0116,CURRENT,INR,113792.59,ACTIVE,2025-05-22 00:00:00
ACC-1465,CUST-0301,SAVINGS,INR,68135.88,ACTIVE,2025-04-08 00:00:00
ACC-1466,CUST-0565,CREDIT_CARD,INR,284470.89,ACTIVE,2026-04-05 00:00:00
ACC-1467,CUST-0738,CREDIT_CARD,INR,402903.54,ACTIVE,2024-05-08 00:00:00
ACC-1468,CUST-0822,LOAN,INR,197535.37,ACTIVE,2025-05-13 00:00:00
ACC-1469,CUST-0427,SAVINGS,INR,232502.15,ACTIVE,2025-08-23 00:00:00
ACC-1470,CUST-0308,CREDIT_CARD,INR,268488.68,ACTIVE,2026-03-27 00:00:00
ACC-1471,CUST-0739,CREDIT_CARD,INR,369697.96,ACTIVE,2025-04-18 00:00:00
ACC-1472,CUST-0317,CREDIT_CARD,INR,339643.53,ACTIVE,2025-06-25 00:00:00
ACC-1473,CUST-0996,SAVINGS,INR,90935.49,ACTIVE,2026-02-08 00:00:00
ACC-1474,CUST-0148,LOAN,INR,385934.89,ACTIVE,2026-01-27 00:00:00
ACC-1475,CUST-0078,CREDIT_CARD,INR,106107.71,ACTIVE,2024-05-25 00:00:00
ACC-1476,CUST-0663,CURRENT,INR,176059.01,ACTIVE,2024-05-03 00:00:00
ACC-1477,CUST-0740,CURRENT,INR,87947.15,ACTIVE,2024-12-30 00:00:00
ACC-1478,CUST-0339,SAVINGS,INR,432236.41,ACTIVE,2024-10-07 00:00:00
ACC-1479,CUST-0037,CURRENT,INR,104824.37,ACTIVE,2025-03-05 00:00:00
ACC-1480,CUST-0065,SAVINGS,INR,127343.91,ACTIVE,2025-04-19 00:00:00
ACC-1481,CUST-0858,CURRENT,INR,124868.22,ACTIVE,2024-10-07 00:00:00
ACC-1482,CUST-0468,SAVINGS,INR,469447.5,ACTIVE,2024-04-27 00:00:00
ACC-1483,CUST-0202,LOAN,INR,475403.72,ACTIVE,2025-12-04 00:00:00
ACC-1484,CUST-0203,CURRENT,INR,319793.42,ACTIVE,2024-12-29 00:00:00
ACC-1485,CUST-0286,CURRENT,INR,161556.35,ACTIVE,2024-12-03 00:00:00
ACC-1486,CUST-0782,SAVINGS,INR,82675.7,ACTIVE,2026-01-18 00:00:00
ACC-1487,CUST-0245,LOAN,INR,474293.72,ACTIVE,2026-03-07 00:00:00
ACC-1488,CUST-0825,LOAN,INR,475209.63,ACTIVE,2025-06-26 00:00:00
ACC-1489,CUST-0042,CURRENT,INR,338020.38,ACTIVE,2024-09-20 00:00:00
ACC-1490,CUST-0822,CREDIT_CARD,INR,19790.42,ACTIVE,2025-01-16 00:00:00
ACC-1491,CUST-0868,LOAN,INR,28365.54,ACTIVE,2025-03-13 00:00:00
ACC-1492,CUST-0791,SAVINGS,INR,373347.55,ACTIVE,2025-05-31 00:00:00
ACC-1493,CUST-0114,CURRENT,INR,168659.55,ACTIVE,2024-04-07 00:00:00
ACC-1494,CUST-0382,LOAN,INR,96445.8,ACTIVE,2025-02-12 00:00:00
ACC-1495,CUST-0825,CURRENT,INR,494982.03,ACTIVE,2024-10-24 00:00:00
ACC-1496,CUST-0210,CREDIT_CARD,INR,433330.12,ACTIVE,2025-10-08 00:00:00
ACC-1497,CUST-0840,SAVINGS,INR,349330.53,ACTIVE,2024-12-22 00:00:00
ACC-1498,CUST-0652,LOAN,INR,125349.14,ACTIVE,2025-02-22 00:00:00
ACC-1499,CUST-0667,CURRENT,INR,181694.23,ACTIVE,2024-09-06 00:00:00
ACC-1500,CUST-0895,SAVINGS,INR,130061.56,ACTIVE,2025-11-20 00:00:00
A1029,CUST-1029,CURRENT,INR,40000.0,ACTIVE,2025-12-03 00:00:00
